"quad","tag","dx","dy","dap","dbhcm","alt","fam","gen","species","nfuste","arv_key","status","subquad","xlim","ylim","gx","gy","qx","qy","pom","censo"
"B08",79872,19,14,153,15.3,15,"Aquifoliaceae","Ilex","Ilex theezans",1,"arv_79872.1","A","B08quad_15x10",20,160,39,174,4,4,1.3,2019
"B09",79873,8.5,1,18.3,1.83,13,"Araliaceae","Schefflera","Schefflera angustissima",1,"arv_79873.1","A","B09quad_5x0",20,180,28.5,181,3.5,1,1.3,2019
"B08",79874,0,15,22.6,2.26,3.5,"Lauraceae","Endlicheria","Endlicheria paniculata",1,"arv_79874.1","A","B08quad_0x15",20,160,20,175,0,0,1.3,2019
"B09",79875,1.5,3.5,17,1.7,2,"Rubiaceae","Amaioua","Amaioua intermedia",1,"arv_79875.1","A","B09quad_0x0",20,180,21.5,183.5,1.5,3.5,1.3,2019
"B09",79876,3,0.5,131,13.1,3,"Peraceae","Pera","Pera glabrata",2,"arv_79876.1","A","B09quad_0x0",20,180,23,180.5,3,0.5,1.3,2019
"B09",79877,9,3.5,10.3,1.03,2,"Peraceae","Pera","Pera glabrata",1,"arv_79877.1","A","B09quad_5x0",20,180,29,183.5,4,3.5,1.3,2019
"B09",79878,17.5,2.4,151,15.1,13,"Lauraceae","Ocotea","Ocotea aciphylla",1,"arv_79878.1","A","B09quad_15x0",20,180,37.5,182.4,2.5,2.4,1.3,2019
"B09",79879,13.5,0.5,76,7.6,10,"Peraceae","Pera","Pera glabrata",1,"arv_79879.1","A","B09quad_10x0",20,180,33.5,180.5,3.5,0.5,1.3,2019
"B09",79880,0,3.5,54,5.4,5,"Rubiaceae","Cordiera","Cordiera myrciifolia",1,"arv_79880.1","A","B09quad_0x0",20,180,20,183.5,0,3.5,1.3,2019
"B09",79881,7.6,1.8,183,18.3,14,"Lauraceae","Aiouea","Aiouea saligna",1,"arv_79881.1","A","B09quad_5x0",20,180,27.6,181.8,2.6,1.8,1.3,2019
"B09",79882,17.5,5,10.5,1.05,2,"Peraceae","Pera","Pera glabrata",1,"arv_79882.1","A","B09quad_15x5",20,180,37.5,185,2.5,0,1.3,2019
"B09",79883,2,3,12.6,1.26,2,"Fabaceae","Andira","Andira anthelmia",1,"arv_79883.1","A","B09quad_0x0",20,180,22,183,2,3,1.3,2019
"B09",79884,18.5,3.5,11.9,1.19,2.5,"Lauraceae","Ocotea","Ocotea aciphylla",1,"arv_79884.1","A","B09quad_15x0",20,180,38.5,183.5,3.5,3.5,1.3,2019
"B08",79885,1.1,16.6,87,8.7,6,"Malpighiaceae","Byrsonima","Byrsonima ligustrifolia",1,"arv_79885.1","A","B08quad_0x15",20,160,21.1,176.6,1.1,1.6,1.3,2019
"B09",79886,13.5,3.5,133,13.3,10,"Rubiaceae","Amaioua","Amaioua intermedia",1,"arv_79886.1","A","B09quad_10x0",20,180,33.5,183.5,3.5,3.5,1.3,2019
"B08",79887,8.5,18,11.5,1.15,2.5,"Lauraceae","Ocotea","Ocotea pulchella",1,"arv_79887.1","A","B08quad_5x15",20,160,28.5,178,3.5,3,1.3,2019
"B08",79888,4.5,19.5,41.3,4.13,2,"Arecaceae","Euterpe","Euterpe edulis",1,"arv_79888.1","A","B08quad_0x15",20,160,24.5,179.5,4.5,4.5,1.3,2019
"B08",79889,13.5,17.5,13.5,1.35,2.5,"Annonaceae","Xylopia","Xylopia brasiliensis",1,"arv_79889.1","A","B08quad_10x15",20,160,33.5,177.5,3.5,2.5,1.3,2019
"B08",79890,6.5,18.5,89,8.9,12,"Lauraceae","Ocotea","Ocotea aciphylla",1,"arv_79890.1","A","B08quad_5x15",20,160,26.5,178.5,1.5,3.5,1.3,2019
"B09",79891,18.2,8.5,106,10.6,13,"Peraceae","Pera","Pera glabrata",1,"arv_79891.1","A","B09quad_15x5",20,180,38.2,188.5,3.2,3.5,1.3,2019
"B09",79892,12.5,2.5,11,1.1,2.5,"Rubiaceae","Psychotria","Psychotria hastisepala",1,"arv_79892.1","A","B09quad_10x0",20,180,32.5,182.5,2.5,2.5,1.3,2019
"B08",79893,6,19.5,93,9.3,10,"Arecaceae","Euterpe","Euterpe edulis",1,"arv_79893.1","A","B08quad_5x15",20,160,26,179.5,1,4.5,1.3,2019
"B08",79894,11,18.5,73,7.3,8,"Lauraceae","Ocotea","Ocotea dispersa",1,"arv_79894.1","A","B08quad_10x15",20,160,31,178.5,1,3.5,1.3,2019
"B08",79895,10,15,33.2,3.32,6,"Annonaceae","Xylopia","Xylopia langsdorffiana",3,"arv_79895.1","A","B08quad_10x15",20,160,30,175,0,0,1.3,2019
"B08",79896,13,15.5,89,8.9,6,"Araliaceae","Schefflera","Schefflera angustissima",1,"arv_79896.1","A","B08quad_10x15",20,160,33,175.5,3,0.5,1.3,2019
"B08",79897,6.5,15,30.8,3.08,2,"Arecaceae","Euterpe","Euterpe edulis",1,"arv_79897.1","A","B08quad_5x15",20,160,26.5,175,1.5,0,1.3,2019
"B10",79901,18.6,9,80,8,9,"Lauraceae","Ocotea","Ocotea aciphylla",1,"arv_79901.1","A","B10quad_15x5",20,200,38.6,209,3.6,4,1.3,2019
"B10",79902,18.5,8.5,11.2,1.12,2.5,"Primulaceae","Myrsine","Myrsine venosa",1,"arv_79902.1","A","B10quad_15x5",20,200,38.5,208.5,3.5,3.5,1.3,2019
"B10",79903,15.5,8.5,16.7,1.67,3,"Myrtaceae","Myrcia","Myrcia hebepetala",1,"arv_79903.1","A","B10quad_15x5",20,200,35.5,208.5,0.5,3.5,1.3,2019
"B10",79904,14.5,6,12.2,1.22,2,"Clusiaceae","Garcinia","Garcinia gardneriana",1,"arv_79904.1","A","B10quad_10x5",20,200,34.5,206,4.5,1,1.3,2019
"B10",79905,10.5,8,10.9,1.09,3,"Primulaceae","Myrsine","Myrsine venosa",1,"arv_79905.1","A","B10quad_10x5",20,200,30.5,208,0.5,3,1.3,2019
"B10",79906,9.5,8.5,11.3,1.13,2.5,"Clethraceae","Clethra","Clethra scabra",1,"arv_79906.1","A","B10quad_5x5",20,200,29.5,208.5,4.5,3.5,1.3,2019
"B10",79907,6.5,5,12.4,1.24,1.5,"Rubiaceae","Amaioua","Amaioua intermedia",1,"arv_79907.1","A","B10quad_5x5",20,200,26.5,205,1.5,0,1.3,2019
"B10",79908,7.5,8,14.4,1.44,2.5,"Clethraceae","Clethra","Clethra scabra",1,"arv_79908.1","A","B10quad_5x5",20,200,27.5,208,2.5,3,1.3,2019
"B10",79909,1.5,5,22.5,2.25,2.5,"Myrtaceae","Marlierea","Marlierea racemosa",1,"arv_79909.1","A","B10quad_0x5",20,200,21.5,205,1.5,0,1.3,2019
"B10",79910,1,6,251,25.1,13,"Clusiaceae","Calophyllum","Calophyllum brasiliense",1,"arv_79910.1","A","B10quad_0x5",20,200,21,206,1,1,1.3,2019
"B10",79911,3.5,8.5,104,10.4,9,"Lauraceae","Ocotea","Ocotea aciphylla",3,"arv_79911.1","A","B10quad_0x5",20,200,23.5,208.5,3.5,3.5,1.3,2019
"B10",79912,9.5,10,361,36.1,19,"Lauraceae","Ocotea","Ocotea pulchella",1,"arv_79912.1","A","B10quad_5x10",20,200,29.5,210,4.5,0,1.3,2019
"B10",79913,7.5,11,37.4,3.74,5.5,"Annonaceae","Xylopia","Xylopia langsdorffiana",5,"arv_79913.1","A","B10quad_5x10",20,200,27.5,211,2.5,1,1.3,2019
"B10",79915,13,11.5,11.7,1.17,2,"Rubiaceae","Amaioua","Amaioua intermedia",1,"arv_79915.1","A","B10quad_10x10",20,200,33,211.5,3,1.5,1.3,2019
"B10",79916,11.2,11.5,66,6.6,11,"Lauraceae","Ocotea","Ocotea venulosa",1,"arv_79916.1","A","B10quad_10x10",20,200,31.2,211.5,1.2,1.5,1.3,2019
"B10",79917,15.5,10.5,16.4,1.64,3,"Rubiaceae","Amaioua","Amaioua intermedia",1,"arv_79917.1","A","B10quad_15x10",20,200,35.5,210.5,0.5,0.5,1.3,2019
"B10",79918,18.5,13.5,10.5,1.05,2,"Rubiaceae","Rudgea","Rudgea villiflora",2,"arv_79918.1","A","B10quad_15x10",20,200,38.5,213.5,3.5,3.5,1.3,2019
"B10",79919,16.5,13,13.1,1.31,2.5,"Lauraceae","Ocotea","Ocotea dispersa",1,"arv_79919.1","A","B10quad_15x10",20,200,36.5,213,1.5,3,1.3,2019
"B10",79920,16.5,13.5,11.8,1.18,2.5,"Annonaceae","Xylopia","Xylopia langsdorffiana",1,"arv_79920.1","A","B10quad_15x10",20,200,36.5,213.5,1.5,3.5,1.3,2019
"B10",79921,16.5,13.5,40.2,4.02,3.5,"Arecaceae","Euterpe","Euterpe edulis",1,"arv_79921.1","A","B10quad_15x10",20,200,36.5,213.5,1.5,3.5,1.3,2019
"B10",79922,16.8,17.9,267,26.7,13,"Myrtaceae","Eugenia","Eugenia sulcata",1,"arv_79922.1","A","B10quad_15x15",20,200,36.8,217.9,1.8,2.9,1.3,2019
"B10",79923,19,15.5,33.8,3.38,3,"Arecaceae","Geonoma","Geonoma schottiana",1,"arv_79923.1","A","B10quad_15x15",20,200,39,215.5,4,0.5,1.3,2019
"B10",79924,18.5,18.5,12.2,1.22,2,"Clusiaceae","Calophyllum","Calophyllum brasiliense",1,"arv_79924.1","A","B10quad_15x15",20,200,38.5,218.5,3.5,3.5,1.3,2019
"B10",79925,12.5,16.5,51.6,5.16,4,"Arecaceae","Euterpe","Euterpe edulis",1,"arv_79925.1","A","B10quad_10x15",20,200,32.5,216.5,2.5,1.5,1.3,2019
"B10",79926,14.5,17,14.3,1.43,3,"Lauraceae","Ocotea","Ocotea dispersa",1,"arv_79926.1","A","B10quad_10x15",20,200,34.5,217,4.5,2,1.3,2019
"B10",79927,13,18.5,14.6,1.46,2,"Sapotaceae","Manilkara","Manilkara subsericea",1,"arv_79927.1","A","B10quad_10x15",20,200,33,218.5,3,3.5,1.3,2019
"B10",79928,13,17,35.1,3.51,2,"Arecaceae","Geonoma","Geonoma schottiana",1,"arv_79928.1","A","B10quad_10x15",20,200,33,217,3,2,1.3,2019
"B10",79929,14,19,36.9,3.69,2.5,"Arecaceae","Euterpe","Euterpe edulis",1,"arv_79929.1","A","B10quad_10x15",20,200,34,219,4,4,1.3,2019
"B10",79930,11.5,19,23.2,2.32,3.5,"Annonaceae","Xylopia","Xylopia langsdorffiana",1,"arv_79930.1","A","B10quad_10x15",20,200,31.5,219,1.5,4,1.3,2019
"B10",79931,12,19.5,18.3,1.83,3,"Myrtaceae","Myrcia","Myrcia racemosa",1,"arv_79931.1","A","B10quad_10x15",20,200,32,219.5,2,4.5,1.3,2019
"B10",79932,6.5,18.5,10.5,1.05,2,"Rubiaceae","Cordiera","Cordiera myrciifolia",1,"arv_79932.1","A","B10quad_5x15",20,200,26.5,218.5,1.5,3.5,1.3,2019
"B10",79933,2.5,18,12.8,1.28,2,"Lauraceae","Endlicheria","Endlicheria paniculata",1,"arv_79933.1","A","B10quad_0x15",20,200,22.5,218,2.5,3,1.3,2019
"B10",79934,4,19.5,45.8,4.58,6.5,"Rubiaceae","Cordiera","Cordiera myrciifolia",1,"arv_79934.1","A","B10quad_0x15",20,200,24,219.5,4,4.5,1.3,2019
"B10",79935,3.5,15.5,10,1,2,"Rubiaceae","Cordiera","Cordiera myrciifolia",1,"arv_79935.1","A","B10quad_0x15",20,200,23.5,215.5,3.5,0.5,1.3,2019
"B11",79936,11.5,1,15.4,1.54,2.5,"Lauraceae","Ocotea","Ocotea venulosa",1,"arv_79936.1","A","B11quad_10x0",20,220,31.5,221,1.5,1,1.3,2019
"B10",79937,0,15,16.4,1.64,2.5,"Fabaceae","Andira","Andira anthelmia",1,"arv_79937.1","A","B10quad_0x15",20,200,20,215,0,0,1.3,2019
"B11",79938,1.4,2.6,12.4,1.24,2,"Euphorbiaceae","Aparisthmium","Aparisthmium cordatum",1,"arv_79938.1","A","B11quad_0x0",20,220,21.4,222.6,1.4,2.6,1.3,2019
"B11",79939,6.4,1.7,197,19.7,15,"Sapotaceae","Manilkara","Manilkara subsericea",1,"arv_79939.1","A","B11quad_5x0",20,220,26.4,221.7,1.4,1.7,1.3,2019
"B11",79940,7.5,2,13,1.3,2.5,"Clusiaceae","Calophyllum","Calophyllum brasiliense",1,"arv_79940.1","A","B11quad_5x0",20,220,27.5,222,2.5,2,1.3,2019
"B11",79941,13.5,3.5,31.7,3.17,3.5,"Araliaceae","Schefflera","Schefflera angustissima",1,"arv_79941.1","A","B11quad_10x0",20,220,33.5,223.5,3.5,3.5,1.3,2019
"B11",79942,5.7,3.2,192,19.2,15,"Fabaceae","Albizia","Albizia pedicellaris",1,"arv_79942.1","A","B11quad_5x0",20,220,25.7,223.2,0.7,3.2,1.3,2019
"B11",79943,12,3.5,13,1.3,2,"Sapotaceae","Manilkara","Manilkara subsericea",1,"arv_79943.1","A","B11quad_10x0",20,220,32,223.5,2,3.5,1.3,2019
"B11",79944,5.5,1,18.8,1.88,3.5,"Annonaceae","Guatteria","Guatteria australis",1,"arv_79944.1","A","B11quad_5x0",20,220,25.5,221,0.5,1,1.3,2019
"B11",79945,11,3,19.6,1.96,1.5,"Myrtaceae","Myrcia","Myrcia hebepetala",1,"arv_79945.1","A","B11quad_10x0",20,220,31,223,1,3,1.3,2019
"B11",79946,5,2,144,14.4,14,"Myrtaceae","Psidium","Psidium cattleyanum",1,"arv_79946.1","A","B11quad_5x0",20,220,25,222,0,2,1.3,2019
"B11",79947,7.5,2,88,8.8,10,"Myrtaceae","Myrcia","Myrcia sp_1",1,"arv_79947.1","A","B11quad_5x0",20,220,27.5,222,2.5,2,1.3,2019
"B11",79948,12.5,3.5,48.9,4.89,3,"Annonaceae","Xylopia","Xylopia langsdorffiana",3,"arv_79948.1","A","B11quad_10x0",20,220,32.5,223.5,2.5,3.5,1.3,2019
"B10",79949,19,4,16.5,1.65,2,"Myrtaceae","Myrcia","Myrcia hebepetala",1,"arv_79949.1","A","B10quad_15x0",20,200,39,204,4,4,1.3,2019
"B10",79950,16,2,141,14.1,14,"Myrtaceae","Myrcia","Myrcia brasiliensis",1,"arv_79950.1","A","B10quad_15x0",20,200,36,202,1,2,1.3,2019
"B11",79951,0.5,5.5,43.2,4.32,2.5,"Arecaceae","Euterpe","Euterpe edulis",1,"arv_79951.1","A","B11quad_0x5",20,220,20.5,225.5,0.5,0.5,1.3,2019
"B11",79952,1,5.5,17.3,1.73,2.5,"Lauraceae","Ocotea","Ocotea venulosa",1,"arv_79952.1","A","B11quad_0x5",20,220,21,225.5,1,0.5,1.3,2019
"B11",79953,1,5.5,20.5,2.05,3,"Melastomataceae","Miconia","Miconia cubatanensis",1,"arv_79953.1","A","B11quad_0x5",20,220,21,225.5,1,0.5,1.3,2019
"B11",79954,4.1,9.1,237,23.7,17,"Myrtaceae","Pimenta","Pimenta pseudocaryophyllus",2,"arv_79954.1","A","B11quad_0x5",20,220,24.1,229.1,4.1,4.1,1.3,2019
"B11",79955,2,8,50.3,5.03,4,"Arecaceae","Euterpe","Euterpe edulis",1,"arv_79955.1","A","B11quad_0x5",20,220,22,228,2,3,1.3,2019
"B11",79956,3,6,20.3,2.03,3.5,"Myrtaceae","Marlierea","Marlierea racemosa",1,"arv_79956.1","A","B11quad_0x5",20,220,23,226,3,1,1.3,2019
"B11",79957,3,6,36,3.6,3,"Arecaceae","Euterpe","Euterpe edulis",1,"arv_79957.1","A","B11quad_0x5",20,220,23,226,3,1,1.3,2019
"B11",79958,7,6.5,36.8,3.68,2,"Arecaceae","Geonoma","Geonoma schottiana",1,"arv_79958.1","A","B11quad_5x5",20,220,27,226.5,2,1.5,1.3,2019
"B11",79959,5.2,7.4,45.4,4.54,6.5,"Melastomataceae","Miconia","Miconia cubatanensis",1,"arv_79959.1","A","B11quad_5x5",20,220,25.2,227.4,0.2,2.4,1.3,2019
"B11",79960,6,7,14.2,1.42,1.5,"Rubiaceae","Psychotria","Psychotria hastisepala",1,"arv_79960.1","A","B11quad_5x5",20,220,26,227,1,2,1.3,2019
"B11",79961,8.1,7.8,42.3,4.23,5,"Annonaceae","Xylopia","Xylopia langsdorffiana",8,"arv_79961.1","A","B11quad_5x5",20,220,28.1,227.8,3.1,2.8,1.3,2019
"B11",79962,9.5,6.5,63,6.3,5,"Arecaceae","Euterpe","Euterpe edulis",1,"arv_79962.1","A","B11quad_5x5",20,220,29.5,226.5,4.5,1.5,1.3,2019
"B11",79963,9,9,22.3,2.23,1.5,"Arecaceae","Bactris","Bactris setosa",1,"arv_79963.1","A","B11quad_5x5",20,220,29,229,4,4,1.3,2019
"B11",79964,10.5,9,25.1,2.51,3.5,"Fabaceae","Albizia","Albizia pedicellaris",1,"arv_79964.1","A","B11quad_10x5",20,220,30.5,229,0.5,4,1.3,2019
"B11",79965,10.5,7.5,11.5,1.15,2.5,"Primulaceae","Myrsine","Myrsine venosa",1,"arv_79965.1","A","B11quad_10x5",20,220,30.5,227.5,0.5,2.5,1.3,2019
"B11",79966,10.5,7.5,81,8.1,6.5,"Arecaceae","Euterpe","Euterpe edulis",1,"arv_79966.1","A","B11quad_10x5",20,220,30.5,227.5,0.5,2.5,1.3,2019
"B11",79967,11,5.5,62,6.2,6,"Arecaceae","Euterpe","Euterpe edulis",1,"arv_79967.1","A","B11quad_10x5",20,220,31,225.5,1,0.5,1.3,2019
"B11",79968,12,5.5,204,20.4,12,"Euphorbiaceae","Alchornea","Alchornea triplinervia",2,"arv_79968.1","A","B11quad_10x5",20,220,32,225.5,2,0.5,1.3,2019
"B11",79969,13.5,5,15.6,1.56,2.5,"Myrtaceae","Siphoneugena","Siphoneugena guilfoyleiana",1,"arv_79969.1","A","B11quad_10x5",20,220,33.5,225,3.5,0,1.3,2019
"B11",79970,12.5,5,20.6,2.06,2.5,"Meliaceae","Guarea","Guarea macrophylla",1,"arv_79970.1","A","B11quad_10x5",20,220,32.5,225,2.5,0,1.3,2019
"B11",79972,14.5,7,27.4,2.74,4,"Celastraceae","Maytenus","Maytenus robusta",1,"arv_79972.1","A","B11quad_10x5",20,220,34.5,227,4.5,2,1.3,2019
"B11",79973,16,11,29.5,2.95,3.5,"Malpighiaceae","Byrsonima","Byrsonima ligustrifolia",1,"arv_79973.1","A","B11quad_15x10",20,220,36,231,1,1,1.3,2019
"B11",79974,16,12.5,168,16.8,12,"Anacardiaceae","Tapirira","Tapirira guianensis",1,"arv_79974.1","A","B11quad_15x10",20,220,36,232.5,1,2.5,1.3,2019
"B11",79975,18.5,13,22.3,2.23,2,"Meliaceae","Guarea","Guarea macrophylla",1,"arv_79975.1","A","B11quad_15x10",20,220,38.5,233,3.5,3,1.3,2019
"B11",79976,19,14.5,39.9,3.99,5.5,"Primulaceae","Myrsine","Myrsine venosa",1,"arv_79976.1","A","B11quad_15x10",20,220,39,234.5,4,4.5,1.3,2019
"B11",79977,18.5,14,21.8,2.18,3.5,"Peraceae","Pera","Pera glabrata",1,"arv_79977.1","A","B11quad_15x10",20,220,38.5,234,3.5,4,1.3,2019
"B11",79978,17,14,24.4,2.44,5,"Araliaceae","Schefflera","Schefflera angustissima",1,"arv_79978.1","A","B11quad_15x10",20,220,37,234,2,4,1.3,2019
"B11",79979,17,14,13.2,1.32,2.5,"Malpighiaceae","Byrsonima","Byrsonima ligustrifolia",1,"arv_79979.1","A","B11quad_15x10",20,220,37,234,2,4,1.3,2019
"B11",79980,16.5,13,15.6,1.56,2,"Sapotaceae","Manilkara","Manilkara subsericea",1,"arv_79980.1","A","B11quad_15x10",20,220,36.5,233,1.5,3,1.3,2019
"B11",79981,15.5,14,18,1.8,2.5,"Melastomataceae","Miconia","Miconia cubatanensis",1,"arv_79981.1","A","B11quad_15x10",20,220,35.5,234,0.5,4,1.3,2019
"B11",79982,15.5,11,70,7,5.5,"Arecaceae","Euterpe","Euterpe edulis",1,"arv_79982.1","A","B11quad_15x10",20,220,35.5,231,0.5,1,1.3,2019
"B11",79983,13,12.5,19.3,1.93,4.5,"Primulaceae","Myrsine","Myrsine venosa",1,"arv_79983.1","A","B11quad_10x10",20,220,33,232.5,3,2.5,1.3,2019
"B11",79984,13,12,52.5,5.25,4,"Arecaceae","Euterpe","Euterpe edulis",1,"arv_79984.1","A","B11quad_10x10",20,220,33,232,3,2,1.3,2019
"B11",79985,13.5,11.5,43.1,4.31,4,"Arecaceae","Euterpe","Euterpe edulis",1,"arv_79985.1","A","B11quad_10x10",20,220,33.5,231.5,3.5,1.5,1.3,2019
"B11",79986,12.5,10.5,42.9,4.29,8,"Araliaceae","Schefflera","Schefflera angustissima",1,"arv_79986.1","A","B11quad_10x10",20,220,32.5,230.5,2.5,0.5,1.3,2019
"B11",79987,14,10.5,25.3,2.53,4,"Araliaceae","Schefflera","Schefflera angustissima",1,"arv_79987.1","A","B11quad_10x10",20,220,34,230.5,4,0.5,1.3,2019
"B11",79988,10.5,13.5,65,6.5,4,"Arecaceae","Euterpe","Euterpe edulis",1,"arv_79988.1","A","B11quad_10x10",20,220,30.5,233.5,0.5,3.5,1.3,2019
"B11",79989,10.5,10.5,11.4,1.14,2.5,"Myrtaceae","Eugenia","Eugenia stigmatosa",1,"arv_79989.1","A","B11quad_10x10",20,220,30.5,230.5,0.5,0.5,1.3,2019
"B11",79990,8.5,13,212,21.2,16,"Myrtaceae","Myrcia","Myrcia multiflora",1,"arv_79990.1","A","B11quad_5x10",20,220,28.5,233,3.5,3,1.3,2019
"B11",79991,9,11.5,15,1.5,2.5,"Primulaceae","Myrsine","Myrsine venosa",1,"arv_79991.1","A","B11quad_5x10",20,220,29,231.5,4,1.5,1.3,2019
"B11",79993,2,10.5,192,19.2,14,"Clusiaceae","Clusia","Clusia criuva",2,"arv_79993.1","A","B11quad_0x10",20,220,22,230.5,2,0.5,1.3,2019
"B11",79994,5.5,10.5,10.1,1.01,2,"Annonaceae","Guatteria","Guatteria australis",1,"arv_79994.1","A","B11quad_5x10",20,220,25.5,230.5,0.5,0.5,1.3,2019
"B11",79995,4,12,38,3.8,5,"Rubiaceae","Amaioua","Amaioua intermedia",1,"arv_79995.1","A","B11quad_0x10",20,220,24,232,4,2,1.3,2019
"B11",79996,4.4,13.4,224,22.4,15,"Myrtaceae","Pimenta","Pimenta pseudocaryophyllus",1,"arv_79996.1","A","B11quad_0x10",20,220,24.4,233.4,4.4,3.4,1.3,2019
"B11",79997,0,14.5,15.1,1.51,2,"Sapindaceae","Matayba","Matayba guianensis",1,"arv_79997.1","A","B11quad_0x10",20,220,20,234.5,0,4.5,1.3,2019
"B11",79998,0,16.5,14.1,1.41,3,"Sapindaceae","Matayba","Matayba guianensis",1,"arv_79998.1","A","B11quad_0x15",20,220,20,236.5,0,1.5,1.3,2019
"B11",79999,0,19.5,10.5,1.05,2,"Sapindaceae","Matayba","Matayba guianensis",1,"arv_79999.1","A","B11quad_0x15",20,220,20,239.5,0,4.5,1.3,2019
"B11",80000,0.5,19.5,13.5,1.35,2,"Araliaceae","Schefflera","Schefflera angustissima",1,"arv_80000.1","A","B11quad_0x15",20,220,20.5,239.5,0.5,4.5,1.3,2019
"A10",80001,13.5,15,14.5,1.45,2.5,"Lauraceae","Ocotea","Ocotea pulchra",1,"arv_80001.1","A","A10quad_10x15",0,200,13.5,215,3.5,0,1.3,2019
"A10",80002,11,15.5,153,15.3,16,"Myrtaceae","Calyptranthes","Calyptranthes concinna",1,"arv_80002.1","A","A10quad_10x15",0,200,11,215.5,1,0.5,1.3,2019
"A10",80003,14.5,16.5,13.8,1.38,3,"Celastraceae","Maytenus","Maytenus robusta",1,"arv_80003.1","A","A10quad_10x15",0,200,14.5,216.5,4.5,1.5,1.3,2019
"A10",80004,5.5,18,61.3,6.13,9,"Anacardiaceae","Tapirira","Tapirira guianensis",1,"arv_80004.1","A","A10quad_5x15",0,200,5.5,218,0.5,3,1.3,2019
"A10",80005,7,16.5,30.1,3.01,1.5,"Arecaceae","Geonoma","Geonoma schottiana",1,"arv_80005.1","A","A10quad_5x15",0,200,7,216.5,2,1.5,1.3,2019
"A10",80006,10.5,18,184,18.4,15,"Malpighiaceae","Byrsonima","Byrsonima ligustrifolia",2,"arv_80006.1","A","A10quad_10x15",0,200,10.5,218,0.5,3,1.3,2019
"A11",80007,3.5,0,87,8.7,13,"Myrtaceae","Myrcia","Myrcia glabra",1,"arv_80007.1","A","A11quad_0x0",0,220,3.5,220,3.5,0,1.3,2019
"A11",80008,0.5,0.5,167,16.7,12,"Myrtaceae","Eugenia","Eugenia sulcata",1,"arv_80008.1","A","A11quad_0x0",0,220,0.5,220.5,0.5,0.5,1.3,2019
"A10",80009,0,15,68,6.8,10,"Fabaceae","Andira","Andira anthelmia",1,"arv_80009.1","A","A10quad_0x15",0,200,0,215,0,0,1.3,2019
"A10",80010,0,16.5,121,12.1,16,"Myrtaceae","Calyptranthes","Calyptranthes concinna",1,"arv_80010.1","A","A10quad_0x15",0,200,0,216.5,0,1.5,1.3,2019
"A10",80011,0.3,19.7,134,13.4,16,"Myrtaceae","Blepharocalyx","Blepharocalyx salicifolius",1,"arv_80011.1","A","A10quad_0x15",0,200,0.3,219.7,0.3,4.7,1.3,2019
"A11",80012,4,0.5,68,6.8,6.5,"Malpighiaceae","Byrsonima","Byrsonima ligustrifolia",1,"arv_80012.1","A","A11quad_0x0",0,220,4,220.5,4,0.5,1.3,2019
"A11",80013,3.5,1,113,11.3,4,"Malpighiaceae","Byrsonima","Byrsonima ligustrifolia",1,"arv_80013.1","A","A11quad_0x0",0,220,3.5,221,3.5,1,1.3,2019
"A11",80014,5.5,1,31.4,3.14,2,"Arecaceae","Geonoma","Geonoma schottiana",1,"arv_80014.1","A","A11quad_5x0",0,220,5.5,221,0.5,1,1.3,2019
"A11",80015,8,0.5,241,24.1,10,"Lauraceae","Ocotea","Ocotea pulchella",1,"arv_80015.1","A","A11quad_5x0",0,220,8,220.5,3,0.5,1.3,2019
"A11",80016,8,1,14.2,1.42,2.5,"Peraceae","Pera","Pera glabrata",1,"arv_80016.1","A","A11quad_5x0",0,220,8,221,3,1,1.3,2019
"A11",80017,7.1,3.9,465,46.5,16,"Anacardiaceae","Tapirira","Tapirira guianensis",1,"arv_80017.1","A","A11quad_5x0",0,220,7.1,223.9,2.1,3.9,1.3,2019
"A11",80018,10.5,1.5,167,16.7,8,"Cunoniaceae","Weinmannia","Weinmannia paulliniifolia",1,"arv_80018.1","A","A11quad_10x0",0,220,10.5,221.5,0.5,1.5,1.3,2019
"A11",80019,10.7,4.8,227,22.7,13,"Anacardiaceae","Tapirira","Tapirira guianensis",1,"arv_80019.1","A","A11quad_10x0",0,220,10.7,224.8,0.699999999999999,4.8,1.3,2019
"A11",80020,13,0.5,93,9.3,9,"Myrtaceae","Myrcia","Myrcia racemosa",6,"arv_80020.1","A","A11quad_10x0",0,220,13,220.5,3,0.5,1.3,2019
"A11",80021,17.5,0.5,449,44.9,13,"Sapotaceae","Manilkara","Manilkara subsericea",1,"arv_80021.1","A","A11quad_15x0",0,220,17.5,220.5,2.5,0.5,1.3,2019
"A11",80022,5,12.5,175,17.5,9.5,"Malpighiaceae","Byrsonima","Byrsonima ligustrifolia",1,"arv_80022.1","A","A11quad_5x10",0,220,5,232.5,0,2.5,1.3,2019
"A11",80023,16,1,16.9,1.69,3.5,"Peraceae","Pera","Pera glabrata",1,"arv_80023.1","A","A11quad_15x0",0,220,16,221,1,1,1.3,2019
"A11",80024,15,0,13.8,1.38,3,"Rubiaceae","Psychotria","Psychotria hastisepala",1,"arv_80024.1","A","A11quad_15x0",0,220,15,220,0,0,1.3,2019
"A11",80025,17.5,1,73,7.3,8,"Annonaceae","Xylopia","Xylopia langsdorffiana",2,"arv_80025.1","A","A11quad_15x0",0,220,17.5,221,2.5,1,1.3,2019
